-5.640227120612747447e-01
4.265248318699483288e-01
-3.093008710597878186e-01
-8.016827761972065980e-02
-5.333120055978282092e-01
8.619590125783656021e-01
-6.317095917122925730e-01
3.337514895195530240e-01
1.357852233510761786e-01
1.953917533773611437e+00
-7.750682441897802644e-01
3.806717417577697993e-01
1.314019719549964771e+00
1.016535961473027383e+00
-1.784472969800297681e+00
-1.420821534488516891e+00
